review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R3K7GUB5FIJ33N,1,31,59,N,N
R24IRLF52ROONN,1,13,26,N,N
R39I38WXSXWKDP,1,50,80,N,N
R2SJVU7FA56RYW,1,11,22,N,N
REDX3FL5I22P9,1,14,26,N,N
R550GFBN131KY,1,16,28,N,N
R1NMSE4WDTQQJU,1,13,25,N,N
R38JUWXQ9AAZ7T,1,75,118,N,N
RLC40VBL7RH37,1,16,30,N,N
R2RSI7T0C3BPD0,1,14,27,N,N
R3OWWBK8I50ATX,4,58,73,N,Y
R17YARO9WIH1SH,1,13,24,N,N
R2B1KOQ451SH7C,1,13,23,N,N
R8MEEIZ9V36QM,1,17,30,N,N
R38I2T729IWIW0,1,12,23,N,N
R1XRCKURX0E9KJ,1,35,57,N,N
R1CMO318IHSZR4,1,15,26,N,N
R28M5UH0QHS9LU,1,12,24,N,N
R2SITLIFLU1HSB,1,15,27,N,N
RO8DL7YV9BNJN,1,17,30,N,N
RC0ZDARQF3I9T,1,12,24,N,N
R19ZI45WGQQQOR,1,21,34,N,N
R3O0851KM6YZ9X,1,18,34,N,N
R2B8MPNOZVW6H4,5,55,84,N,Y
R8W6GQXPDBN0J,1,14,25,N,N
R3UIR2K6VNSF4H,1,14,25,N,N
R1FIG3CLOXBBUK,1,19,34,N,N
R1LDFUVJY346PU,1,27,45,N,N
R2IJX1PTOZY091,1,11,21,N,N
RDHLL41SUEP39,1,20,34,N,N
R3EHXU8OSS14OD,1,11,22,N,N
RMGSTEBD1F6O2,1,24,41,N,N
R8FV4LB3QQCXM,1,14,25,N,N
R1CDZ7BMVRGGHE,1,23,39,N,N
R3O3NYZHR49XSW,2,14,23,N,N
RHSSP6GFPB182,1,16,29,N,N
RF7EGNVZ7SE8J,1,11,21,N,N
R1T596CCPHA6X6,2,41,53,N,N
R1DNB7LPWO8S46,1,20,25,N,Y
RDPK1U09XK0OD,1,19,23,N,Y
R2NI1PFRWNENX8,1,18,29,N,N
R150QN5PA8JVZ8,5,51,55,N,Y
R3PFI97RACYSL2,1,28,41,N,Y
RZYFSLNY9G112,5,26,29,N,N
R2EIYUMNHW4KL5,1,60,88,N,Y
R3O05NX8NFEZ06,1,42,61,N,N
R3TW9TF8F36A7N,1,40,58,N,Y
RKVCDNVZZFRZX,1,19,30,N,N
R18874DMA2GHV2,1,16,24,N,N
R1ZGGY85U05LZS,2,45,60,N,N
RDUSYNZ2NDTF4,1,22,33,N,N
R1K0K3YT0BNPKA,1,13,21,N,N
R25GLSY57W0RHW,2,108,138,N,Y
R37EYH28N61TTK,2,20,28,N,N
R89LIAQ3EKQYR,5,17,22,N,N
RXVNHGG8FHDUH,1,17,27,N,N
R19BN0HR9C7D60,1,14,25,N,N
R2GFPNY4V381Y,1,22,37,N,N
R1QEM8TQYZJJG3,1,14,21,N,N
R2NPD7SGTN2R9G,1,18,30,N,Y
RFSEXGHN3D1R5,1,78,115,N,N
R6E3S8RTSIZ9F,1,15,24,N,N
RO1OV0B4FB6EI,5,35,38,N,N
R3JSYLW3Y21TYY,1,21,21,N,Y
RP2OECNA3Y3RA,4,19,21,N,Y
R3R1Q5L9TV6OEE,5,124,132,N,Y
R11SRUTYL2EKXK,4,55,60,N,N
R2JC6AUUOAVACN,1,18,22,N,N
R572VKC70X4G9,4,56,58,N,Y
R2BWK2BB3CX2O3,3,22,22,N,N
R1EBRIJD39LEHK,3,43,44,N,N
R2MJNS415M0R9F,3,18,22,N,N
R1OR6HGIXM47CI,1,17,21,N,N
R2TOU3U4BTS3L9,2,25,28,N,N
R2O4FMAK5XKODR,5,76,84,N,Y
R33DF6AO1HX73C,2,22,38,N,N
R20H7PW5Y76QBA,5,28,29,N,Y
R3S0U1AOBJIZWZ,3,18,35,N,N
R2TUD9AKCLGG3E,3,15,23,N,N
R10BHYCUZZT8ZK,1,27,34,N,Y
R3KYV990JMTT25,5,31,35,N,Y
R3HGXOEX0AD0XX,5,26,28,N,Y
R1O664SZ1UJH3F,2,18,23,N,Y
R1GA96YXKH7M38,4,40,42,N,N
R26XXGZJAA1R0M,5,28,29,N,N
R2KAJ4ABKF8K5Y,1,12,24,N,N
R2JMEF2GI85RUV,4,17,23,N,Y
R2TV4XNAQ1XQXM,4,55,58,N,Y
R1Z258FELW2ABV,2,13,21,N,Y
R12OZTOEM6KAGI,4,25,29,N,N
R24G6A6JDGEQB2,1,18,23,N,N
RJ9HWXVUOQGDN,1,156,191,N,Y
RGB08BS8CBSK1,1,20,24,N,Y
R35TGR6CNE5CNO,3,37,45,N,N
RNSJCL8AEG9DF,1,154,189,N,Y
R1YNOFO6Q6UFSX,4,26,32,N,Y
R8H3ELFM3RBQ2,4,31,38,N,N
RRUPRRYMCBWE2,5,23,26,N,N
R31UAJ8EXALV4V,4,76,81,N,N
R2CW6WVB74CDHD,4,17,24,N,N
R2F4Q6B6Y79PS4,1,27,34,N,N
R3TP6UUUDEKF09,5,22,26,N,Y
R2XYXHXNJQ75OE,1,28,35,N,N
R23JYVRMBJM75U,1,31,39,N,N
R2N12MXUZB832D,4,25,31,N,Y
R29QSSB0ULAGPD,1,18,21,N,N
R1AQY1ZQ13SQMT,5,24,28,N,N
R2XVNFI6B1BPXM,1,27,33,N,Y
R3SZOMZ2FE4R7S,5,19,36,N,Y
RK2TJ5IBUY6OH,5,121,132,N,Y
RLWDKU3LT1HAM,1,34,38,N,Y
R1O1HG210ZI7ZQ,4,57,59,N,Y
R18HQ1PBEP6P4K,1,17,21,N,N
R1QZBZH8NTMEN8,3,31,38,N,N
RLL3IW3Z6T7DP,5,26,36,N,N
R1DLPDRU41350B,5,57,68,N,Y
RAWESHWFI4D5O,1,21,28,N,N
RGI2R1K8O1436,2,28,34,N,Y
R2FBGJJTXTSZ77,4,37,43,N,Y
R3U9A92V2LWMPM,2,23,27,N,N
RIQBE23T0L2O2,5,16,27,N,N
R1QL2OINZEFIB4,1,19,24,N,Y
R2ODAXC2FCTRN,5,73,77,N,N
R2Y6AQJ8DPVF9D,5,73,77,N,Y
R1USD566YPTF4C,2,40,51,N,N
R2Q0RMP8BIKPAE,1,19,23,N,N
R3VT8P9LFR4UG,5,27,33,N,Y
RR7ROEJVF0B69,1,18,23,N,Y
RYQU38TZV7JYB,4,205,225,N,N
R3BADR33GHEHUG,5,30,31,N,N
R3EH6JN4WHDIST,3,35,35,N,Y
R1EJ76AH0VQALD,5,30,33,N,N
R2AWPC8CJ4PQSK,5,16,24,N,Y
R2V4SF7Y6VYQBH,1,24,30,N,Y
R5H1TMOBPLCO2,5,54,59,N,Y
R2HNIQ8G6IXUSR,5,143,151,N,Y
R3D08A4ZXYQAW3,5,24,28,N,Y
R3G4S3C9PVA0JR,5,135,149,N,Y
RLVM76G9IZSV6,5,30,36,N,N
R2WJD7D04GB40W,1,17,31,N,N
RD8059WXBLRCW,3,26,30,N,Y
RA25QKKHJ0YKQ,3,65,76,N,Y
R1F589XYM9ZPOM,4,106,112,N,Y
RC5JBVCDFOXOW,1,16,22,N,Y
RG32TVQDH0KPD,1,17,33,N,N
RYY6J6S7SN9AL,5,46,61,N,Y
R25V37WOF1D90G,5,22,24,N,N
R1IR7BZIOZOEG4,5,170,198,N,N
R174N9U8XA1M1H,5,13,21,N,N
R1G6ASUBI5GH4I,1,28,31,N,Y
RJ2JLWU2V61XG,5,31,38,N,N
R3PWQCFSW77JNL,3,33,40,N,Y
R3633ZR21Z1GAD,4,28,32,N,N
RDO7XCCUG8RO6,4,21,30,N,N
R3OZX33696XKZ1,5,41,51,N,Y
RFPQVEEQIP0O8,5,21,21,N,N
R369KVEHZVOA9W,5,71,83,N,N
R3IGZ9MCNBX781,1,24,24,N,Y
R315GHDPG1PYM1,2,20,26,N,N
R1WQHYTA4K4UHE,5,35,35,N,Y
R19YW8AMFXYODK,5,19,21,N,N
R3RZ08CXN8YEDO,3,35,41,N,Y
R2B0S3SXULLK1F,5,26,28,N,N
RIMHCI9EJRSYC,5,25,26,N,Y
R19Z1ABKINZV6J,1,20,24,N,N
RUIMH5SCHVBFG,2,61,68,N,Y
R4Q2VSGFI8G6Q,1,22,26,N,N
R1YCWTMJYR2IZ0,1,16,21,N,N
RZ9XBYKF9MOL,1,13,21,N,N
R1OLMY86FX1RWU,4,18,30,N,Y
R1XP4KB64JR0FB,3,23,24,N,Y
R2XNCQTKEQIBFS,5,99,121,N,N
R21N4C4NLLPRSK,1,17,24,N,Y
R4SJOV9W0S7VV,2,31,35,N,Y
R157PX4OHYOMDQ,5,39,53,N,N
R2R287ASXDKO9L,4,92,105,N,Y
RQRQZ6QOGPEGD,4,15,21,N,N
RLWXJ2G67MV6M,4,118,132,N,Y
R3ATLHMGNO0FPZ,1,18,23,N,N
R14J1TQ2XTE287,1,19,24,N,N
R3SOVQVJSN5XY1,3,23,27,N,Y
R38CZJWQN6ELUW,5,19,30,N,N
RTMKWQZ8EP5RB,4,28,31,N,N
R1U731OAVEZKPR,4,20,26,N,N
R3J0L5D3IRKYNZ,3,15,22,N,N
R2M5HZXSQ3K4AJ,1,18,24,N,N
RTOFY0YE2P6PU,5,37,42,N,Y
R2O2T276ECUFTR,5,76,79,N,N
R31FQC125FI4LD,5,172,203,N,N
R1NX4T4LMRY03E,1,16,22,N,N
R2M2OB5V0Z6320,1,15,21,N,N
R12XWLG1A7GB87,1,17,24,N,N
R309BNAR2UK6B,2,15,21,N,N
R1C2OKGBFNV3S,5,34,37,N,N
RIKBQQS1T8V6M,5,344,360,N,N
R3V4EJZXXDC8RF,1,18,30,N,Y
RZWW6553992SL,4,20,27,N,N
R32O7N2QY2EJ8V,3,94,109,N,N
RAF4VNF190DC9,5,21,26,N,N
R3RXULM88GELHJ,4,18,23,N,Y
R23L9VJC4SN8IO,5,27,30,N,Y
R1O1VIBHG5R31E,1,27,32,N,Y
R1LAWMNQLNX4WP,1,36,44,N,N
R3RYYCTGI5WNF5,5,22,27,N,Y
R12N0JPT04804P,4,33,34,N,N
RGEEAQQEYMM1V,1,101,130,N,N
RF8L9BUMCFW8H,1,17,21,N,Y
R1EBBOYOT9W3SG,5,35,37,N,Y
R2YTH0KRXQ71BS,4,22,22,N,N
R11PVESNS3O1JP,1,20,29,N,N
R3G9FW4TJI3W2B,1,22,28,N,N
R27L5WNWI938RZ,5,19,24,N,N
ROUYW8XMB6MX0,5,22,26,N,N
R1B4BGP0KEWSRN,4,21,27,N,N
R1VNPLRPSVE2UF,4,18,22,N,Y
R3P75HUDRQGLUD,4,45,59,N,Y
R1409P84VV30GH,5,22,25,N,N
R371Q9TBATH8RF,4,287,313,N,Y
RU8HAS6IWNRB3,1,18,22,N,N
R3V07DWZXQ0PWL,1,17,23,N,N
R1N0DF7GO0VJ1P,2,15,25,N,N
R1BN13VHGD41E2,2,41,45,N,N
R3RQASNTZ0U32X,4,28,31,N,N
RZ4U1A9NN2390,1,29,42,N,Y
RNMNJ3I34IAO6,3,17,22,N,Y
R2JLUX46KMX87Y,5,41,50,N,Y
R2OOEE6DOLS7J9,3,55,83,N,Y
R3716D8WPOAENO,5,35,39,N,N
R1QB5XNEMN15SF,3,26,33,N,N
R2AE75FIZ0SYHG,4,156,173,N,Y
RC0XJGOLV9WZM,4,20,23,N,Y
R10ZMMXQTJ2G39,1,22,37,N,N
RD9Z3CDLCKS8B,3,27,35,N,N
R2CCOQH0W4PUG,3,56,74,N,Y
R1BSEK9NWRO2M8,5,28,36,N,Y
R1GIP80MSEOE4S,1,19,24,N,N
R3FQNYH4WC3YI0,5,29,29,N,Y
REA55GIKY8SNH,4,35,35,N,Y
RP41YFGL9V7GI,5,54,83,N,N
R2FYIUXYZOCCVB,2,28,37,N,N
RVNJ4XJ09STB6,1,19,25,N,N
RGM2Q6TLJNOWT,1,20,25,N,N
RISG658DQBWPE,1,17,23,N,N
RP4CMBT3SJO3B,3,22,30,N,N
R1I0PWOFU9CUB6,5,45,46,N,N
R218V5PH1EV4TJ,1,22,34,N,N
R2COSS909TRQKP,5,41,45,N,N
R27WR9J3PE21W6,1,39,51,N,N
R8YHR8PUERXVV,2,17,21,N,Y
R3TBRTDI38RSVW,5,266,269,N,Y
R2YWAHNXHMFX0K,1,14,24,N,Y
R31KP4YI528IRZ,1,17,23,N,N
R34VOY8MWRPRJ1,1,15,21,N,N
R2ODTK32K49UZE,1,44,83,N,N
RGYUX9G2DEMIF,4,104,118,N,N
R3TV6ID7GV48S8,5,17,21,N,N
R38MIF6O61AGC6,5,62,64,N,N
R3JO7W4LJH9PYP,1,19,24,N,N
RLN1VHQVL34Z1,5,29,32,N,N
RKWSKOE42B2AQ,2,18,24,N,N
R3RVBYH9MOIZU1,2,16,22,N,N
R2R70FMQDJVANJ,2,68,75,N,N
R20ZVMXJIEBUMH,5,107,130,N,N
R2SV2NXKI44K7P,1,18,26,N,N
R2778VX5R6NYGV,1,16,24,N,Y
R39OZ5W2BE6QUG,1,16,32,N,N
R21U80SLV8Q88L,1,15,24,N,Y
R1T5DDONZXAZLD,3,21,23,N,Y
R3V1FNQL4V9X12,5,18,22,N,N
RB3S86T1RHSQ4,2,64,66,N,N
R1SDUGTT3R63AA,1,16,21,N,N
R6YURMZESRJSA,1,82,92,N,Y
R2KPT5B2RZJZ54,3,26,32,N,Y
R1UE43OOKV5EFL,5,132,146,N,N
R1UP5798VMU5GB,5,18,23,N,N
R2ZJS86L97K5DB,4,35,41,N,Y
RYOR5XI3V98PX,3,23,34,N,Y
R1R9F57EIFBDIN,5,31,37,N,N
RZ0CHYOK53ZFF,4,28,33,N,Y
R374866BM8W7RG,1,16,23,N,N
RTIOE0O6A4JBZ,5,39,46,N,Y
R5G61Q7VB8C8I,5,313,329,N,Y
R147RVRX9QJUCU,5,48,51,N,N
R14N091GJ5TE75,1,27,36,N,N
RACT1XGAYV3YN,1,27,34,N,N
R11CJPTNG29PK1,4,31,33,N,Y
R12N0MTIOBZYAO,2,21,26,N,N
R2SMXLBUVHE048,2,53,69,N,N
R14MQ8JSPIVUEH,5,19,26,N,Y
R1W7PIZGFD95TT,2,18,23,N,N
RR0VDM0UP4M9X,1,18,23,N,N
RGPQBNDXXPBJT,1,19,24,N,N
R3AYTIF0XYAN9I,5,23,26,N,Y
R3B4GW6FH099VL,1,50,66,N,N
R1B86W6KI899NK,1,69,91,N,Y
RWN0OW0KQ8BE8,3,65,82,N,Y
RBTC3HPCCIWZ0,5,18,22,N,Y
R2XBEE6AXX1NIM,2,20,26,N,N
R3HRZY2CMWNVES,1,40,49,N,N
R2LEPLSSGX8G2E,1,26,41,N,Y
R3S61RQPIAZT49,1,23,33,N,Y
R2FUPHGXOXGEIJ,1,17,21,N,N
R1459R3TRQKJ9F,1,31,31,N,N
R1IR7OO7V3BPPK,1,16,21,N,Y
RRIQ5GPG218FR,2,20,32,N,N
R2L0KTW3GYMY2C,2,18,24,N,N
R6U5P5V70FR8Z,4,32,36,N,Y
R3L6ZPMNTRXRKD,2,18,23,N,Y
RAM1YV6YBJ52,3,22,35,N,Y
R38MTF6GB7VZPT,1,36,39,N,Y
R3BKOP4FRA6VDB,5,27,30,N,N
R11AXGZXPSUPUD,2,37,47,N,N
R37365WL28QLJ0,5,21,29,N,N
R23BZW8WD4U48Q,1,16,22,N,Y
RVF2SVD5HZFKC,4,114,122,N,Y
R1638GYMJWDLKQ,5,36,38,N,N
R3QDG60XTI71TB,3,22,26,N,N
RQ696EJ85SW4F,1,16,21,N,N
R1LEPYL160VTM5,5,38,42,N,N
R2HV7JDLTG016D,1,16,21,N,N
R3R4MN4EZJRQZZ,5,122,147,N,Y
R21QZBYPUB2XDH,1,16,22,N,Y
R2NF2IEEDKGYAH,1,16,21,N,Y
R3AHH2XDRFAL5Y,5,26,49,N,N
R2GWTKDFWWQMOV,1,13,23,N,N
R1DMIY4UM4QJ87,5,25,26,N,Y
R1KZ785YE2K1BF,5,144,159,N,Y
R1PDP1YT0582ON,5,75,78,N,N
R2JQXRJR3W85PU,1,25,32,N,Y
R117HMH9DX8P4Z,1,18,23,N,N
R2LXLZUZQN8,1,21,27,N,N
R5PQGATM1V3CP,1,16,22,N,N
R3QS6QYIHYRRZU,1,17,23,N,N
R9OH120RZRFTG,1,20,25,N,Y
R1OVE8L0LQIA81,2,16,21,N,N
R1ILFZXDVMBD1Q,5,59,82,N,Y
RLLJ5ZBYNBTK2,1,30,38,N,N
R3HW202SV57ZM8,1,17,23,N,N
R2I3X4V7TVL0G,5,24,29,N,Y
R3BVIVPT1ZHRSU,2,24,27,N,N
R1OLHZDU3VKMKD,5,39,47,N,Y
RG0NPNHMJRTO5,1,15,24,N,N
R1H7IQRF4TVC3L,4,18,22,N,N
R23STPCLAHU9FF,2,16,21,N,N
R28HMV4S6O2HU6,2,21,27,N,N
R2DXTQW7P3WRJZ,1,30,39,N,N
RCKMTXZEC2NU,2,27,35,N,Y
R3LKBEGXPPLL1S,1,21,27,N,N
RSX6F819W1HTT,4,21,30,N,Y
R2NBTPKPFS13XM,1,47,62,N,N
RB6OSJQ4KSMM2,2,19,26,N,N
RJ9EW168CK31N,1,21,27,N,N
R3HSO6I3XCSRN6,1,19,23,N,N
RP58RXIE3JXJB,3,49,56,N,N
R37YCGV9O61FRO,1,38,48,N,N
RUB0PZFWLDQEW,1,40,47,N,N
RRKH4CAQJGZEQ,3,32,40,N,N
R2B3OUYVO8MGU7,1,24,30,N,Y
R3GLOSQIWMXCOH,1,17,27,N,N
R383UJGEB6GITJ,2,73,90,N,N
R2Q5UJJ16QGER7,4,19,30,N,N
R1CXTEL8Y3VWRS,1,17,26,N,N
R2VXJZ6HEQ7F7,5,22,24,N,Y
R1805S70B31N0,1,22,28,N,N
R1R4Q7R8889ISO,1,33,49,N,Y
RBOOCPHU9ROFY,1,120,152,N,Y
R383G0D6R8FAGG,1,18,32,N,N
R18GIXK2N02ND,1,20,25,N,N
R10XTBM6HRT4TQ,4,26,40,N,N
R3S0UTY3G1LZR6,1,20,25,N,N
R2XTD14TWFWVDB,4,15,22,N,N
R1OANVY8VUR13R,4,25,29,N,N
R2W35QCKS7KRB6,2,27,35,N,Y
R1UTZNAKFU08IC,2,44,56,N,N
R2ILT5JUYHLGH3,1,27,35,N,N
R17RO42X8E63J8,4,39,50,N,N
RRU49371M0VRO,1,107,134,N,N
R9M7K5NTYERY0,5,18,21,N,Y
R1WM0U1RYJGQ1J,5,22,27,N,N
R392ZJ5STOM4DU,1,287,381,N,N
REU3V61JLKOZ7,2,34,44,N,N
RIBDZP3QF9XR8,5,72,106,N,N
R15GR45XPZABAO,1,26,34,N,N
R53I8EER1I0K8,2,18,25,N,N
R30YL5MO8BTSTP,1,30,39,N,N
R1KZ708TZZXIOH,4,12,24,N,Y
R3MBX2T27FKVPQ,1,103,137,N,N
R31LFMGK145BQF,2,16,27,N,N
R1XMK6Q2J8WZG0,2,17,21,N,Y
RLB9SA266MPYB,1,41,54,N,N
R2KQL68IMWPUAX,2,15,23,N,N
R3EW0KVF5BFBRN,1,35,62,N,N
R2WZ9VPD3X31X6,2,14,22,N,N
R3DH2SK3PVENRH,1,16,25,N,Y
RU3G74DXE6V3G,1,18,29,N,N
R350O2XO35TZCA,5,30,32,N,N
RT08DNMNNM5Q5,1,72,96,N,N
R1H46YV543QEAE,1,33,46,N,Y
R64W8GJKCABZL,1,61,81,N,N
R1YJM04ZSV00Y3,5,29,37,N,Y
R3AL6B55LMP5XM,3,73,96,N,N
R2GROI053QRTHX,1,41,54,N,N
R1WVI9QRY2E28M,3,52,56,N,Y
RY1MQOCQ7QNG4,3,20,29,N,N
R2DZC9V2XTQ621,2,19,24,N,N
R3A3MB3SB81HOR,1,27,35,N,N
R2KESF6W4NXR55,1,25,32,N,Y
R3P2MCJEW6MMQW,1,29,32,N,N
RECN39AF7N0E5,1,18,23,N,N
R3SM08OFAOOYTU,1,21,27,N,N
R2AVN8U8ZQ0H6U,1,26,33,N,N
R17WMSNROIDE38,2,19,29,N,N
R2SNRPL714688F,1,19,22,N,N
RW7Q1E8MCTFTC,1,23,36,N,N
R2VHYW03MP3JTS,2,18,23,N,Y
RL5NLJM4F1341,1,51,58,N,N
REXK3FNLOA6GF,1,44,58,N,Y
R276P40AN5E9FE,1,24,31,N,N
R1GBRCH6AGUG7V,1,44,58,N,Y
R2AIHYEI4MINMI,1,36,47,N,N
R16V7GFE2CGRHD,2,171,228,N,N
RPVJCQ9JPGLAD,1,20,26,N,Y
RLR39WZN5N7OJ,2,29,32,N,N
R1JEMOPS1E1ZJK,3,47,58,N,Y
R2FJ10PLHM5SIJ,1,20,25,N,N
R25MNBOU1NYV12,1,17,21,N,N
R28JE5T4QRDBI9,2,24,37,N,Y
R1EKX7YC2D97SP,1,30,39,N,N
R1KJ5VI01LZ6K4,1,53,70,N,N
RSDW2DU5BNOLA,1,11,22,N,N
R87S0C88SLSRA,1,22,27,N,Y
R23JR7LDUKYFFK,1,31,41,N,N
R31JCU1PYD9BUB,1,56,74,N,Y
RFA14SWH90YAG,1,92,123,N,Y
R3K473EE5K966Y,1,18,22,N,N
R284RD3HLJAQZN,1,18,21,N,Y
R12XH5HSBYX5CF,1,20,24,N,N
R2U726I7XVBQAG,1,13,24,N,N
R3Q8UZFMYQAWX2,1,28,35,N,N
R2TSGVBKQDPXA5,1,21,25,N,N
R3KLMQJR9WH57R,1,27,35,N,Y
RNL0RT3I877G1,5,55,60,N,Y
R1TCVEZQAGSETJ,1,20,24,N,N
R9PUEEAHR7QSW,5,28,40,N,N
R1PDGM9295W0Z0,1,69,86,N,Y
RCH71E9INXEJ8,1,26,43,N,N
R35VAPRQOT98X7,1,17,21,N,N
R2Z30JTUD9OF84,1,76,101,N,N
RXRTQO58AVH5I,1,44,58,N,Y
R4S1AF73H2RW4,1,28,35,N,N
R2MIA83II2Z9J2,1,33,43,N,N
R21X9DWNMQDBME,1,27,35,N,N
R33XFHQOZ3Y7WS,1,45,59,N,N
R1A3NUKYIUCOSI,3,56,68,N,N
R3R6X0SB22UNAS,3,16,26,N,N
RAGDUD2GPQ0EH,5,21,26,N,N
R300W3ZQVFQPL8,3,37,48,N,N
R32IPDBKEBEV9W,1,18,24,N,Y
R29PJOCEFLP3VG,1,33,43,N,N
R195IF67818G86,1,71,86,N,Y
R1V9HRQPXLJMTN,2,38,49,N,N
R3PCJ1C816FRB,1,53,70,N,N
R2PC73ALS0S8S9,2,35,51,N,Y
R1C0GK2FMQANOZ,1,17,21,N,N
R355TICTTGV22J,1,55,73,N,N
R3LNX149CZMHKI,5,164,166,N,N
R3PVPTPCLWML6V,3,30,35,N,Y
R3MAU1BHBFTWLH,2,12,21,N,N
R2GTWVX7AUYIHQ,1,28,36,N,N
R2Q9ME7850L0WR,5,46,51,N,N
R1UG050UY98OC2,1,31,41,N,N
R3FF9AWZUAY2VA,2,50,66,N,N
R34938S15IABPL,4,57,63,N,N
R2C2G9CIQC0X0J,1,31,41,N,N
R9MT9RGG514JE,1,26,34,N,N
R1WX0HG5YO8M96,1,24,31,N,N
RZLEE3UHR32PJ,3,22,23,N,Y
R3VCC3PSIX997L,1,19,24,N,N
R1N4WEJX97SD5Y,4,18,25,N,N
R6X0I6Z5SMGC0,1,64,85,N,N
R2H0Z2KBI48NGU,4,27,31,N,Y
R2Y44BR62VHS2O,1,18,33,N,N
RBNZ9PHAAJ1HH,5,25,32,N,Y
R2L8B4FKUWRAPZ,2,46,60,N,N
R1GYN3X7LVVEVX,2,86,114,N,N
R3DI5F4HPLFI0A,1,19,22,N,N
R21TN1HV8KVX8P,1,30,41,N,Y
R3AL6H3991C2DO,5,21,22,N,N
RQJCD135MSHM4,1,22,28,N,Y
R29GG5M5WXK54,1,27,28,N,N
R2LTDR2DVUBB1A,3,168,179,N,N
R1TAR2UVZVWP8E,1,24,31,N,N
R2IH23C98VCCFP,1,17,21,N,N
R3FO1T0WZ1UJR4,4,27,35,N,N
RTVYL7V1Z73WV,1,27,35,N,N
R1UBEA0B4CQDIS,1,42,66,N,N
R1E9XB45OYND5E,4,18,21,N,N
R15WBBDHNZZZB8,1,30,39,N,Y
R2SQ1PAS4N7EVO,1,96,106,N,Y
R2U56XC99GOVV8,1,23,26,N,N
R2ZSN4C7EY7F43,1,25,32,N,Y
R2O8OYCCVRCNSO,1,21,38,N,N
RIOT05TILU6B0,5,94,100,N,Y
R19YGI12WIMSHW,5,55,58,N,Y
R1DVMFT1832QLN,1,30,44,N,N
RIK3OLRUJW4DV,1,173,208,N,N
R2IJTY2L20HM8R,1,35,48,N,N
R36WHF8TSOSI9M,1,21,29,N,N
RL4IQKHW7JTI9,1,30,39,N,N
R39U2KSV8Y6TUJ,1,24,31,N,N
RLVIOM5AVPXEY,1,16,21,N,N
R3G61W69IY059Q,1,45,59,N,N
R5WVSZANPEX6,5,53,65,N,N
RQKPYM6O9PAH2,1,16,21,N,Y
R2JB784BKE9RVZ,1,16,21,N,Y
R1UXT45CO84ORU,5,78,89,N,N
RCDMF0GIN5RJR,1,84,112,N,Y
R4REERDECR6PV,1,31,40,N,N
R1PVE0G7M1L93G,5,30,31,N,Y
RC90Y2HK5LAAJ,1,67,89,N,Y
R2USWZFOVAM5OK,1,20,25,N,Y
R1OONQZGTVT2NN,1,24,31,N,N
R1PJE9I4NOKZT2,1,15,25,N,N
RXUVP0OHTSHB3,1,55,73,N,N
R2ZFUTWLM304BC,1,64,85,N,N
R2UDLN9GND5MKR,4,25,29,N,Y
RRFF14XVUNE09,1,16,21,N,N
R1ZKXW0SLSWQTC,1,191,256,N,N
R3G2KKWXGNJ7ZR,3,127,169,N,N
R39SUYJDWNNX7C,1,41,54,N,N
R25ML85JB8KJK7,1,18,23,N,N
R1Y3AWN8SY7OO6,1,19,35,N,N
R2IPZWM878TOXU,4,21,28,N,N
R268NMRZNNXRG3,4,89,104,N,N
R3SAMCS77MQZ17,2,100,114,N,N
R1V64S04HBGY05,1,32,42,N,Y
R1TG8GHP5D1NJY,1,20,26,N,N
R279U682GDIC02,2,22,29,N,N
RC0LM3IBPIQV,5,19,26,N,N
R157ATO9IM3CEX,1,18,27,N,Y
R25F0ZO1EKTV75,1,21,28,N,N
R3HSKKX8IVLNW6,1,16,21,N,N
R3FLL0B2MWWAKR,5,17,22,N,N
ROEN0FXCJLFEP,4,20,24,N,Y
RGWA63K6NVTC2,1,43,57,N,N
R2OR59M1PW3EE1,1,17,25,N,N
R3R81WFOA1JFAW,4,508,566,N,N
RAP2PEDOU0ET,1,17,31,N,Y
R1A1W12RHJ4U4V,1,14,22,N,N
R31NY4U67YZ59C,1,56,72,N,Y
R1DVZO4PU9ETUV,1,52,69,N,N
R2IXXX54M2SNZY,1,15,23,N,N
R2KC8FFPZPLIAY,1,128,171,N,N
R2RPBQHPRP6RV8,1,20,26,N,N
RCUUPWX972EUE,5,30,36,N,N
R2KS57L37VGFRF,4,18,23,N,N
RXRSN15UGA78N,1,18,25,N,N
R21OEX8OVHFZSU,3,22,33,N,Y
R3MEFOHGMIC23G,1,25,39,N,N
R3P3BM4UM9UU45,1,26,33,N,Y
R18OPSNZVJ2RNF,1,83,110,N,N
R3TQUC63TOKK62,1,17,24,N,N
R2OJZDKI5ZUHS1,3,28,31,N,Y
RGCYP6G3TQ1ZN,4,24,35,N,N
R11NCU9E2YWSXW,1,48,61,N,N
R270WMRWXRTNKK,1,12,24,N,N
RS0I56XPNNN3B,5,23,44,N,N
R3GT7CSGLC5RW5,1,21,24,N,N
R1D5K18TESMC0C,1,12,24,N,N
R1H79GE8XZLU1A,5,36,45,N,N
R18BADS2OL6X7C,3,101,117,N,N
R25BJUDTW8RU5T,1,30,36,N,N
R1J4BES85BE3K,2,49,63,N,Y
R1SO10XKCFWRMJ,1,30,47,N,Y
R19YG2CFJLE768,1,47,64,N,N
R1H7T95WDV4W1Y,1,20,26,N,N
